time,flow
3605,0.264626729441178
3606,0.26490895250706
3607,0.265191175572943
3608,0.265473398638826
3609,0.265755621704708
3610,0.266037844770591
3611,0.266320067836474
3612,0.266602290902357
3613,0.266884513968239
3614,0.267166737034122
3615,0.267448960100005
3616,0.267731183165887
3617,0.26801340623177
3618,0.268295629297653
3619,0.268577852363535
3620,0.268860075429418
3621,0.269142298495301
3622,0.269424521561183
3623,0.269706744627066
3624,0.269988967692949
3625,0.270271190758831
3626,0.270553413824714
3627,0.270835636890597
3628,0.271117859956479
3629,0.271400083022362
3630,0.271682306088245
3631,0.271964529154127
3632,0.27224675222001
3633,0.272528975285893
3634,0.272811198351776
3635,0.273093421417658
3636,0.273375644483541
3637,0.273657867549424
3638,0.273940090615306
3639,0.274222313681189
3640,0.274504536747072
3641,0.274786759812954
3642,0.275068982878837
3643,0.27535120594472
3644,0.275633429010602
3645,0.275915652076485
3646,0.276197875142368
3647,0.27648009820825
3648,0.276762321274133
3649,0.277044544340016
3650,0.277326767405898
3651,0.277608990471781
3652,0.277891213537664
3653,0.278173436603546
3654,0.278455659669429
3655,0.278737882735312
3656,0.279020105801195
3657,0.279302328867077
3658,0.27958455193296
3659,0.279866774998842
3660,0.280148998064725
3661,0.280431221130608
3662,0.28071344419649
3663,0.280995667262373
3664,0.281277890328256
3665,0.281560113394139
3666,0.281842336460021
3667,0.282124559525904
3668,0.282406782591787
3669,0.282689005657669
3670,0.282971228723552
3671,0.283253451789435
3672,0.283535674855317
3673,0.2838178979212
3674,0.284100120987083
3675,0.284382344052965
3676,0.284664567118848
3677,0.284946790184731
3678,0.285229013250613
3679,0.285511236316496
3680,0.285793459382379
3681,0.286075682448261
3682,0.286357905514144
3683,0.286640128580027
3684,0.286922351645909
3685,0.287204574711792
3686,0.287486797777675
3687,0.287769020843558
3688,0.28805124390944
3689,0.288333466975323
3690,0.288615690041206
3691,0.288897913107088
3692,0.289180136172971
3693,0.289462359238854
3694,0.289744582304736
3695,0.290026805370619
3696,0.290309028436502
3697,0.290591251502384
3698,0.290873474568267
3699,0.29115569763415
3700,0.291437920700032
3701,0.291720143765915
3702,0.292002366831798
3703,0.29228458989768
3704,0.292566812963563
3705,0.292849036029446
3706,0.293131259095328
3707,0.293413482161211
3708,0.293695705227094
3709,0.293977928292977
3710,0.294260151358859
3711,0.294542374424742
3712,0.294824597490625
3713,0.295106820556507
3714,0.29538904362239
3715,0.295671266688272
3716,0.295953489754155
3717,0.296235712820038
3718,0.296517935885921
3719,0.296800158951803
3720,0.297082382017686
3721,0.297364605083569
3722,0.297646828149451
3723,0.297929051215334
3724,0.298211274281217
3725,0.298493497347099
3726,0.298775720412982
3727,0.299057943478865
3728,0.299340166544747
3729,0.29962238961063
3730,0.299904612676513
3731,0.300186835742395
3732,0.300469058808278
3733,0.300751281874161
3734,0.301033504940044
3735,0.301315728005926
3736,0.301597951071809
3737,0.301880174137692
3738,0.302162397203574
3739,0.302444620269457
3740,0.30272684333534
3741,0.303009066401222
3742,0.303291289467105
3743,0.303573512532988
3744,0.30385573559887
3745,0.304137958664753
3746,0.304420181730636
3747,0.304702404796518
3748,0.304984627862401
3749,0.305266850928284
3750,0.305549073994166
3751,0.305831297060049
3752,0.306113520125932
3753,0.306395743191814
3754,0.306677966257697
3755,0.30696018932358
3756,0.307242412389463
3757,0.307524635455345
3758,0.307806858521228
3759,0.30808908158711
3760,0.308371304652993
3761,0.308653527718876
3762,0.308935750784758
3763,0.309217973850641
3764,0.309500196916524
3765,0.309782419982407
3766,0.310064643048289
3767,0.310346866114172
3768,0.310629089180055
3769,0.310911312245937
