time,inflow
1,0.010087324
2,0.010174648
3,0.010261972
4,0.010349296
5,0.01043662
6,0.010523944
7,0.010611268
8,0.010698592
9,0.010785916
10,0.01087324
11,0.010960564
12,0.011047888
13,0.011135212
14,0.011222536
15,0.01130986
16,0.011397184
17,0.011484508
18,0.011571832
19,0.011659156
20,0.01174648
21,0.011833804
22,0.011921128
23,0.012008452
24,0.012095776
25,0.0121831
26,0.012270424
27,0.012357748
28,0.012445072
29,0.012532396
30,0.01261972
31,0.012707044
32,0.012794368
33,0.012881692
34,0.012969016
35,0.01305634
36,0.013143664
37,0.013230988
38,0.013318312
39,0.013405636
40,0.01349296
41,0.013580284
42,0.013667608
43,0.013754932
44,0.013842256
45,0.01392958
46,0.014016904
47,0.014104228
48,0.014191552
49,0.014278876
50,0.0143662
51,0.014453524
52,0.014540848
53,0.014628172
54,0.014715496
55,0.01480282
56,0.014890144
57,0.014977468
58,0.015064792
59,0.015152116
60,0.01523944
61,0.015326764
62,0.015414088
63,0.015501412
64,0.015588736
65,0.01567606
66,0.015763384
67,0.015850708
68,0.015938032
69,0.016025356
70,0.01611268
71,0.016200004
72,0.016287328
73,0.016374652
74,0.016461976
75,0.0165493
76,0.016636624
77,0.016723948
78,0.016811272
79,0.016898596
80,0.01698592
81,0.017073244
82,0.017160568
83,0.017247892
84,0.017335216
85,0.01742254
86,0.017509864
87,0.017597188
88,0.017684512
89,0.017771836
90,0.01785916
91,0.017946484
92,0.018033808
93,0.018121132
94,0.018208456
95,0.01829578
96,0.018383104
97,0.018470428
98,0.018557752
99,0.018645076
100,0.0187324
101,0.018819724
102,0.018907048
103,0.018994372
104,0.019081696
105,0.01916902
106,0.019256344
107,0.019343668
108,0.019430992
109,0.019518316
110,0.01960564
111,0.019692964
112,0.019780288
113,0.019867612
114,0.019954936
115,0.02004226
116,0.020129584
117,0.020216908
118,0.020304232
119,0.020391556
120,0.02047888
121,0.020566204
122,0.020653528
123,0.020740852
124,0.020828176
125,0.0209155
126,0.021002824
127,0.021090148
128,0.021177472
129,0.021264796
130,0.02135212
131,0.021439444
132,0.021526768
133,0.021614092
134,0.021701416
135,0.02178874
136,0.021876064
137,0.021963388
138,0.022050712
139,0.022138036
140,0.02222536
141,0.022312684
142,0.022400008
143,0.022487332
144,0.022574656
145,0.02266198
146,0.022749304
147,0.022836628
148,0.022923952
149,0.023011276
150,0.0230986
151,0.023185924
152,0.023273248
153,0.023360572
154,0.023447896
155,0.02353522
156,0.023622544
157,0.023709868
158,0.023797192
159,0.023884516
160,0.02397184
161,0.024059164
162,0.024146488
163,0.024233812
164,0.024321136
165,0.02440846
166,0.024495784
167,0.024583108
168,0.024670432
169,0.024757756
170,0.02484508
171,0.024932404
172,0.025019728
173,0.025107052
174,0.025194376
175,0.0252817
176,0.025369024
177,0.025456348
178,0.025543672
179,0.025630996
180,0.02571832
181,0.025805644
182,0.025892968
183,0.025980292
184,0.026067616
185,0.02615494
186,0.026242264
187,0.026329588
188,0.026416912
189,0.026504236
190,0.02659156
191,0.026678884
192,0.026766208
193,0.026853532
194,0.026940856
195,0.02702818
196,0.027115504
197,0.027202828
198,0.027290152
199,0.027377476
200,0.0274648
201,0.027552124
202,0.027639448
203,0.027726772
204,0.027814096
205,0.02790142
206,0.027988744
207,0.028076068
208,0.028163392
209,0.028250716
210,0.02833804
211,0.028425364
212,0.028512688
213,0.028600012
214,0.028687336
215,0.02877466
216,0.028861984
217,0.028949308
218,0.029036632
219,0.029123956
220,0.02921128
221,0.029298604
222,0.029385928
223,0.029473252
224,0.029560576
225,0.0296479
226,0.029735224
227,0.029822548
228,0.029909872
229,0.029997196
230,0.03008452
231,0.030171844
232,0.030259168
233,0.030346492
234,0.030433816
235,0.03052114
236,0.030608464
237,0.030695788
238,0.030783112
239,0.030870436
240,0.03095776
241,0.031045084
242,0.031132408
243,0.031219732
244,0.031307056
245,0.03139438
246,0.031481704
247,0.031569028
248,0.031656352
249,0.031743676
250,0.031831
251,0.031918324
252,0.032005648
253,0.032092972
254,0.032180296
255,0.03226762
256,0.032354944
257,0.032442268
258,0.032529592
259,0.032616916
260,0.03270424
261,0.032791564
262,0.032878888
263,0.032966212
264,0.033053536
265,0.03314086
266,0.033228184
267,0.033315508
268,0.033402832
269,0.033490156
270,0.03357748
271,0.033664804
272,0.033752128
273,0.033839452
274,0.033926776
275,0.0340141
276,0.034101424
277,0.034188748
278,0.034276072
279,0.034363396
280,0.03445072
281,0.034538044
282,0.034625368
283,0.034712692
284,0.034800016
285,0.03488734
286,0.034974664
287,0.035061988
288,0.035149312
289,0.035236636
290,0.03532396
291,0.035411284
292,0.035498608
293,0.035585932
294,0.035673256
295,0.03576058
296,0.035847904
297,0.035935228
298,0.036022552
299,0.036109876
300,0.0361972
301,0.036284524
302,0.036371848
303,0.036459172
304,0.036546496
305,0.03663382
306,0.036721144
307,0.036808468
308,0.036895792
309,0.036983116
310,0.03707044
311,0.037157764
312,0.037245088
313,0.037332412
314,0.037419736
315,0.03750706
316,0.037594384
317,0.037681708
318,0.037769032
319,0.037856356
320,0.03794368
321,0.038031004
322,0.038118328
323,0.038205652
324,0.038292976
325,0.0383803
326,0.038467624
327,0.038554948
328,0.038642272
329,0.038729596
330,0.03881692
331,0.038904244
332,0.038991568
333,0.039078892
334,0.039166216
335,0.03925354
336,0.039340864
337,0.039428188
338,0.039515512
339,0.039602836
340,0.03969016
341,0.039777484
342,0.039864808
343,0.039952132
344,0.040039456
345,0.04012678
346,0.040214104
347,0.040301428
348,0.040388752
349,0.040476076
350,0.0405634
351,0.040650724
352,0.040738048
353,0.040825372
354,0.040912696
355,0.04100002
356,0.041087344
357,0.041174668
358,0.041261992
359,0.041349316
360,0.04143664
361,0.041523964
362,0.041611288
363,0.041698612
364,0.041785936
365,0.04187326
366,0.041960584
367,0.042047908
368,0.042135232
369,0.042222556
370,0.04230988
371,0.042397204
372,0.042484528
373,0.042571852
374,0.042659176
375,0.0427465
376,0.042833824
377,0.042921148
378,0.043008472
379,0.043095796
380,0.04318312
381,0.043270444
382,0.043357768
383,0.043445092
384,0.043532416
385,0.04361974
386,0.043707064
387,0.043794388
388,0.043881712
389,0.043969036
390,0.04405636
391,0.044143684
392,0.044231008
393,0.044318332
394,0.044405656
395,0.04449298
396,0.044580304
397,0.044667628
398,0.044754952
399,0.044842276
400,0.0449296
401,0.045016924
402,0.045104248
403,0.045191572
404,0.045278896
405,0.04536622
406,0.045453544
407,0.045540868
408,0.045628192
409,0.045715516
410,0.04580284
411,0.045890164
412,0.045977488
413,0.046064812
414,0.046152136
415,0.04623946
416,0.046326784
417,0.046414108
418,0.046501432
419,0.046588756
420,0.04667608
421,0.046763404
422,0.046850728
423,0.046938052
424,0.047025376
425,0.0471127
426,0.047200024
427,0.047287348
428,0.047374672
429,0.047461996
430,0.04754932
431,0.047636644
432,0.047723968
433,0.047811292
434,0.047898616
435,0.04798594
436,0.048073264
437,0.048160588
438,0.048247912
439,0.048335236
440,0.04842256
441,0.048509884
442,0.048597208
443,0.048684532
444,0.048771856
445,0.04885918
446,0.048946504
447,0.049033828
448,0.049121152
449,0.049208476
450,0.0492958
451,0.049383124
452,0.049470448
453,0.049557772
454,0.049645096
455,0.04973242
456,0.049819744
457,0.049907068
458,0.049994392
459,0.050081716
460,0.05016904
461,0.050256364
462,0.050343688
463,0.050431012
464,0.050518336
465,0.05060566
466,0.050692984
467,0.050780308
468,0.050867632
469,0.050954956
470,0.05104228
471,0.051129604
472,0.051216928
473,0.051304252
474,0.051391576
475,0.0514789
476,0.051566224
477,0.051653548
478,0.051740872
479,0.051828196
480,0.05191552
481,0.052002844
482,0.052090168
483,0.052177492
484,0.052264816
485,0.05235214
486,0.052439464
487,0.052526788
488,0.052614112
489,0.052701436
490,0.05278876
491,0.052876084
492,0.052963408
493,0.053050732
494,0.053138056
495,0.05322538
496,0.053312704
497,0.053400028
498,0.053487352
499,0.053574676
500,0.053662
501,0.053749324
502,0.053836648
503,0.053923972
504,0.054011296
505,0.05409862
506,0.054185944
507,0.054273268
508,0.054360592
509,0.054447916
510,0.05453524
511,0.054622564
512,0.054709888
513,0.054797212
514,0.054884536
515,0.05497186
516,0.055059184
517,0.055146508
518,0.055233832
519,0.055321156
520,0.05540848
521,0.055495804
522,0.055583128
523,0.055670452
524,0.055757776
525,0.0558451
526,0.055932424
527,0.056019748
528,0.056107072
529,0.056194396
530,0.05628172
531,0.056369044
532,0.056456368
533,0.056543692
534,0.056631016
535,0.05671834
536,0.056805664
537,0.056892988
538,0.056980312
539,0.057067636
540,0.05715496
541,0.057242284
542,0.057329608
543,0.057416932
544,0.057504256
545,0.05759158
546,0.057678904
547,0.057766228
548,0.057853552
549,0.057940876
550,0.0580282
551,0.058115524
552,0.058202848
553,0.058290172
554,0.058377496
555,0.05846482
556,0.058552144
557,0.058639468
558,0.058726792
559,0.058814116
560,0.05890144
561,0.058988764
562,0.059076088
563,0.059163412
564,0.059250736
565,0.05933806
566,0.059425384
567,0.059512708
568,0.059600032
569,0.059687356
570,0.05977468
571,0.059862004
572,0.059949328
573,0.060036652
574,0.060123976
575,0.0602113
576,0.060298624
577,0.060385948
578,0.060473272
579,0.060560596
580,0.06064792
581,0.060735244
582,0.060822568
583,0.060909892
584,0.060997216
585,0.06108454
586,0.061171864
587,0.061259188
588,0.061346512
589,0.061433836
590,0.06152116
591,0.061608484
592,0.061695808
593,0.061783132
594,0.061870456
595,0.06195778
596,0.062045104
597,0.062132428
598,0.062219752
599,0.062307076
600,0.0623944
601,0.062481724
602,0.062569048
603,0.062656372
604,0.062743696
605,0.06283102
606,0.062918344
607,0.063005668
608,0.063092992
609,0.063180316
610,0.06326764
611,0.063354964
612,0.063442288
613,0.063529612
614,0.063616936
615,0.06370426
616,0.063791584
617,0.063878908
618,0.063966232
619,0.064053556
620,0.06414088
621,0.064228204
622,0.064315528
623,0.064402852
624,0.064490176
625,0.0645775
626,0.064664824
627,0.064752148
628,0.064839472
629,0.064926796
630,0.06501412
631,0.065101444
632,0.065188768
633,0.065276092
634,0.065363416
635,0.06545074
636,0.065538064
637,0.065625388
638,0.065712712
639,0.065800036
640,0.06588736
641,0.065974684
642,0.066062008
643,0.066149332
644,0.066236656
645,0.06632398
646,0.066411304
647,0.066498628
648,0.066585952
649,0.066673276
650,0.0667606
651,0.066847924
652,0.066935248
653,0.067022572
654,0.067109896
655,0.06719722
656,0.067284544
657,0.067371868
658,0.067459192
659,0.067546516
660,0.06763384
661,0.067721164
662,0.067808488
663,0.067895812
664,0.067983136
665,0.06807046
666,0.068157784
667,0.068245108
668,0.068332432
669,0.068419756
670,0.06850708
671,0.068594404
672,0.068681728
673,0.068769052
674,0.068856376
675,0.0689437
676,0.069031024
677,0.069118348
678,0.069205672
679,0.069292996
680,0.06938032
681,0.069467644
682,0.069554968
683,0.069642292
684,0.069729616
685,0.06981694
686,0.069904264
687,0.069991588
688,0.070078912
689,0.070166236
690,0.07025356
691,0.070340884
692,0.070428208
693,0.070515532
694,0.070602856
695,0.07069018
696,0.070777504
697,0.070864828
698,0.070952152
699,0.071039476
700,0.0711268
701,0.071214124
702,0.071301448
703,0.071388772
704,0.071476096
705,0.07156342
706,0.071650744
707,0.071738068
708,0.071825392
709,0.071912716
710,0.07200004
711,0.072087364
712,0.072174688
713,0.072262012
714,0.072349336
715,0.07243666
716,0.072523984
717,0.072611308
718,0.072698632
719,0.072785956
720,0.07287328
721,0.072960604
722,0.073047928
723,0.073135252
724,0.073222576
725,0.0733099
726,0.073397224
727,0.073484548
728,0.073571872
729,0.073659196
730,0.07374652
731,0.073833844
732,0.073921168
733,0.074008492
734,0.074095816
735,0.07418314
736,0.074270464
737,0.074357788
738,0.074445112
739,0.074532436
740,0.07461976
741,0.074707084
742,0.074794408
743,0.074881732
744,0.074969056
745,0.07505638
746,0.075143704
747,0.075231028
748,0.075318352
749,0.075405676
750,0.075493
751,0.075580324
752,0.075667648
753,0.075754972
754,0.075842296
755,0.07592962
756,0.076016944
757,0.076104268
758,0.076191592
759,0.076278916
760,0.07636624
761,0.076453564
762,0.076540888
763,0.076628212
764,0.076715536
765,0.07680286
766,0.076890184
767,0.076977508
768,0.077064832
769,0.077152156
770,0.07723948
771,0.077326804
772,0.077414128
773,0.077501452
774,0.077588776
775,0.0776761
776,0.077763424
777,0.077850748
778,0.077938072
779,0.078025396
780,0.07811272
781,0.078200044
782,0.078287368
783,0.078374692
784,0.078462016
785,0.07854934
786,0.078636664
787,0.078723988
788,0.078811312
789,0.078898636
790,0.07898596
791,0.079073284
792,0.079160608
793,0.079247932
794,0.079335256
795,0.07942258
796,0.079509904
797,0.079597228
798,0.079684552
799,0.079771876
800,0.0798592
801,0.079946524
802,0.080033848
803,0.080121172
804,0.080208496
805,0.08029582
806,0.080383144
807,0.080470468
808,0.080557792
809,0.080645116
810,0.08073244
811,0.080819764
812,0.080907088
813,0.080994412
814,0.081081736
815,0.08116906
816,0.081256384
817,0.081343708
818,0.081431032
819,0.081518356
820,0.08160568
821,0.081693004
822,0.081780328
823,0.081867652
824,0.081954976
825,0.0820423
826,0.082129624
827,0.082216948
828,0.082304272
829,0.082391596
830,0.08247892
831,0.082566244
832,0.082653568
833,0.082740892
834,0.082828216
835,0.08291554
836,0.083002864
837,0.083090188
838,0.083177512
839,0.083264836
840,0.08335216
841,0.083439484
842,0.083526808
843,0.083614132
844,0.083701456
845,0.08378878
846,0.083876104
847,0.083963428
848,0.084050752
849,0.084138076
850,0.0842254
851,0.084312724
852,0.084400048
853,0.084487372
854,0.084574696
855,0.08466202
856,0.084749344
857,0.084836668
858,0.084923992
859,0.085011316
860,0.08509864
861,0.085185964
862,0.085273288
863,0.085360612
864,0.085447936
865,0.08553526
866,0.085622584
867,0.085709908
868,0.085797232
869,0.085884556
870,0.08597188
871,0.086059204
872,0.086146528
873,0.086233852
874,0.086321176
875,0.0864085
876,0.086495824
877,0.086583148
878,0.086670472
879,0.086757796
880,0.08684512
881,0.086932444
882,0.087019768
883,0.087107092
884,0.087194416
885,0.08728174
886,0.087369064
887,0.087456388
888,0.087543712
889,0.087631036
890,0.08771836
891,0.087805684
892,0.087893008
893,0.087980332
894,0.088067656
895,0.08815498
896,0.088242304
897,0.088329628
898,0.088416952
899,0.088504276
900,0.0885916
901,0.088678924
902,0.088766248
903,0.088853572
904,0.088940896
905,0.08902822
906,0.089115544
907,0.089202868
908,0.089290192
909,0.089377516
910,0.08946484
911,0.089552164
912,0.089639488
913,0.089726812
914,0.089814136
915,0.08990146
916,0.089988784
917,0.090076108
918,0.090163432
919,0.090250756
920,0.09033808
921,0.090425404
922,0.090512728
923,0.090600052
924,0.090687376
925,0.0907747
926,0.090862024
927,0.090949348
928,0.091036672
929,0.091123996
930,0.09121132
931,0.091298644
932,0.091385968
933,0.091473292
934,0.091560616
935,0.09164794
936,0.091735264
937,0.091822588
938,0.091909912
939,0.091997236
940,0.09208456
941,0.092171884
942,0.092259208
943,0.092346532
944,0.092433856
945,0.09252118
946,0.092608504
947,0.092695828
948,0.092783152
949,0.092870476
950,0.0929578
951,0.093045124
952,0.093132448
953,0.093219772
954,0.093307096
955,0.09339442
956,0.093481744
957,0.093569068
958,0.093656392
959,0.093743716
960,0.09383104
961,0.093918364
962,0.094005688
963,0.094093012
964,0.094180336
965,0.09426766
966,0.094354984
967,0.094442308
968,0.094529632
969,0.094616956
970,0.09470428
971,0.094791604
972,0.094878928
973,0.094966252
974,0.095053576
975,0.0951409
976,0.095228224
977,0.095315548
978,0.095402872
979,0.095490196
980,0.09557752
981,0.095664844
982,0.095752168
983,0.095839492
984,0.095926816
985,0.09601414
986,0.096101464
987,0.096188788
988,0.096276112
989,0.096363436
990,0.09645076
991,0.096538084
992,0.096625408
993,0.096712732
994,0.096800056
995,0.09688738
996,0.096974704
997,0.097062028
998,0.097149352
999,0.097236676
1000,0.097324
1001,0.097411324
1002,0.097498648
1003,0.097585972
1004,0.097673296
1005,0.09776062
1006,0.097847944
1007,0.097935268
1008,0.098022592
1009,0.098109916
1010,0.09819724
1011,0.098284564
1012,0.098371888
1013,0.098459212
1014,0.098546536
1015,0.09863386
1016,0.098721184
1017,0.098808508
1018,0.098895832
1019,0.098983156
1020,0.09907048
1021,0.099157804
1022,0.099245128
1023,0.099332452
1024,0.099419776
1025,0.0995071
1026,0.099594424
1027,0.099681748
1028,0.099769072
1029,0.099856396
1030,0.09994372
1031,0.100031044
1032,0.100118368
1033,0.100205692
1034,0.100293016
1035,0.10038034
1036,0.100467664
1037,0.100554988
1038,0.100642312
1039,0.100729636
1040,0.10081696
1041,0.100904284
1042,0.100991608
1043,0.101078932
1044,0.101166256
1045,0.10125358
1046,0.101340904
1047,0.101428228
1048,0.101515552
1049,0.101602876
1050,0.1016902
1051,0.101777524
1052,0.101864848
1053,0.101952172
1054,0.102039496
1055,0.10212682
1056,0.102214144
1057,0.102301468
1058,0.102388792
1059,0.102476116
1060,0.10256344
1061,0.102650764
1062,0.102738088
1063,0.102825412
1064,0.102912736
1065,0.10300006
1066,0.103087384
1067,0.103174708
1068,0.103262032
1069,0.103349356
1070,0.10343668
1071,0.103524004
1072,0.103611328
1073,0.103698652
1074,0.103785976
1075,0.1038733
1076,0.103960624
1077,0.104047948
1078,0.104135272
1079,0.104222596
1080,0.10430992
1081,0.104397244
1082,0.104484568
1083,0.104571892
1084,0.104659216
1085,0.10474654
1086,0.104833864
1087,0.104921188
1088,0.105008512
1089,0.105095836
1090,0.10518316
1091,0.105270484
1092,0.105357808
1093,0.105445132
1094,0.105532456
1095,0.10561978
1096,0.105707104
1097,0.105794428
1098,0.105881752
1099,0.105969076
1100,0.1060564
1101,0.106143724
1102,0.106231048
1103,0.106318372
1104,0.106405696
1105,0.10649302
1106,0.106580344
1107,0.106667668
1108,0.106754992
1109,0.106842316
1110,0.10692964
1111,0.107016964
1112,0.107104288
1113,0.107191612
1114,0.107278936
1115,0.10736626
1116,0.107453584
1117,0.107540908
1118,0.107628232
1119,0.107715556
1120,0.10780288
1121,0.107890204
1122,0.107977528
1123,0.108064852
1124,0.108152176
1125,0.1082395
1126,0.108326824
1127,0.108414148
1128,0.108501472
1129,0.108588796
1130,0.10867612
1131,0.108763444
1132,0.108850768
1133,0.108938092
1134,0.109025416
1135,0.10911274
1136,0.109200064
1137,0.109287388
1138,0.109374712
1139,0.109462036
1140,0.10954936
1141,0.109636684
1142,0.109724008
1143,0.109811332
1144,0.109898656
1145,0.10998598
1146,0.110073304
1147,0.110160628
1148,0.110247952
1149,0.110335276
1150,0.1104226
1151,0.110509924
1152,0.110597248
1153,0.110684572
1154,0.110771896
1155,0.11085922
1156,0.110946544
1157,0.111033868
1158,0.111121192
1159,0.111208516
1160,0.11129584
1161,0.111383164
1162,0.111470488
1163,0.111557812
1164,0.111645136
1165,0.11173246
1166,0.111819784
1167,0.111907108
1168,0.111994432
1169,0.112081756
1170,0.11216908
1171,0.112256404
1172,0.112343728
1173,0.112431052
1174,0.112518376
1175,0.1126057
1176,0.112693024
1177,0.112780348
1178,0.112867672
1179,0.112954996
1180,0.11304232
1181,0.113129644
1182,0.113216968
1183,0.113304292
1184,0.113391616
1185,0.11347894
1186,0.113566264
1187,0.113653588
1188,0.113740912
1189,0.113828236
1190,0.11391556
1191,0.114002884
1192,0.114090208
1193,0.114177532
1194,0.114264856
1195,0.11435218
1196,0.114439504
1197,0.114526828
1198,0.114614152
1199,0.114701476
1200,0.1147888
1201,0.114876124
1202,0.114963448
1203,0.115050772
1204,0.115138096
1205,0.11522542
1206,0.115312744
1207,0.115400068
1208,0.115487392
1209,0.115574716
1210,0.11566204
1211,0.115749364
1212,0.115836688
1213,0.115924012
1214,0.116011336
1215,0.11609866
1216,0.116185984
1217,0.116273308
1218,0.116360632
1219,0.116447956
1220,0.11653528
1221,0.116622604
1222,0.116709928
1223,0.116797252
1224,0.116884576
1225,0.1169719
1226,0.117059224
1227,0.117146548
1228,0.117233872
1229,0.117321196
1230,0.11740852
1231,0.117495844
1232,0.117583168
1233,0.117670492
1234,0.117757816
1235,0.11784514
1236,0.117932464
1237,0.118019788
1238,0.118107112
1239,0.118194436
1240,0.11828176
1241,0.118369084
1242,0.118456408
1243,0.118543732
1244,0.118631056
1245,0.11871838
1246,0.118805704
1247,0.118893028
1248,0.118980352
1249,0.119067676
1250,0.119155
1251,0.119242324
1252,0.119329648
1253,0.119416972
1254,0.119504296
1255,0.11959162
1256,0.119678944
1257,0.119766268
1258,0.119853592
1259,0.119940916
1260,0.12002824
1261,0.120115564
1262,0.120202888
1263,0.120290212
1264,0.120377536
1265,0.12046486
1266,0.120552184
1267,0.120639508
1268,0.120726832
1269,0.120814156
1270,0.12090148
1271,0.120988804
1272,0.121076128
1273,0.121163452
1274,0.121250776
1275,0.1213381
1276,0.121425424
1277,0.121512748
1278,0.121600072
1279,0.121687396
1280,0.12177472
1281,0.121862044
1282,0.121949368
1283,0.122036692
1284,0.122124016
1285,0.12221134
1286,0.122298664
1287,0.122385988
1288,0.122473312
1289,0.122560636
1290,0.12264796
1291,0.122735284
1292,0.122822608
1293,0.122909932
1294,0.122997256
1295,0.12308458
1296,0.123171904
1297,0.123259228
1298,0.123346552
1299,0.123433876
1300,0.1235212
1301,0.123608524
1302,0.123695848
1303,0.123783172
1304,0.123870496
1305,0.12395782
1306,0.124045144
1307,0.124132468
1308,0.124219792
1309,0.124307116
1310,0.12439444
1311,0.124481764
1312,0.124569088
1313,0.124656412
1314,0.124743736
1315,0.12483106
1316,0.124918384
1317,0.125005708
1318,0.125093032
1319,0.125180356
1320,0.12526768
1321,0.125355004
1322,0.125442328
1323,0.125529652
1324,0.125616976
1325,0.1257043
1326,0.125791624
1327,0.125878948
1328,0.125966272
1329,0.126053596
1330,0.12614092
1331,0.126228244
1332,0.126315568
1333,0.126402892
1334,0.126490216
1335,0.12657754
1336,0.126664864
1337,0.126752188
1338,0.126839512
1339,0.126926836
1340,0.12701416
1341,0.127101484
1342,0.127188808
1343,0.127276132
1344,0.127363456
1345,0.12745078
1346,0.127538104
1347,0.127625428
1348,0.127712752
1349,0.127800076
1350,0.1278874
1351,0.127974724
1352,0.128062048
1353,0.128149372
1354,0.128236696
1355,0.12832402
1356,0.128411344
1357,0.128498668
1358,0.128585992
1359,0.128673316
1360,0.12876064
1361,0.128847964
1362,0.128935288
1363,0.129022612
1364,0.129109936
1365,0.12919726
1366,0.129284584
1367,0.129371908
1368,0.129459232
1369,0.129546556
1370,0.12963388
1371,0.129721204
1372,0.129808528
1373,0.129895852
1374,0.129983176
1375,0.1300705
1376,0.130157824
1377,0.130245148
1378,0.130332472
1379,0.130419796
1380,0.13050712
1381,0.130594444
1382,0.130681768
1383,0.130769092
1384,0.130856416
1385,0.13094374
1386,0.131031064
1387,0.131118388
1388,0.131205712
1389,0.131293036
1390,0.13138036
1391,0.131467684
1392,0.131555008
1393,0.131642332
1394,0.131729656
1395,0.13181698
1396,0.131904304
1397,0.131991628
1398,0.132078952
1399,0.132166276
1400,0.1322536
1401,0.132340924
1402,0.132428248
1403,0.132515572
1404,0.132602896
1405,0.13269022
1406,0.132777544
1407,0.132864868
1408,0.132952192
1409,0.133039516
1410,0.13312684
1411,0.133214164
1412,0.133301488
1413,0.133388812
1414,0.133476136
1415,0.13356346
1416,0.133650784
1417,0.133738108
1418,0.133825432
1419,0.133912756
1420,0.13400008
1421,0.134087404
1422,0.134174728
1423,0.134262052
1424,0.134349376
1425,0.1344367
1426,0.134524024
1427,0.134611348
1428,0.134698672
1429,0.134785996
1430,0.13487332
1431,0.134960644
1432,0.135047968
1433,0.135135292
1434,0.135222616
1435,0.13530994
1436,0.135397264
1437,0.135484588
1438,0.135571912
1439,0.135659236
1440,0.13574656
1441,0.135833884
1442,0.135921208
1443,0.136008532
1444,0.136095856
1445,0.13618318
1446,0.136270504
1447,0.136357828
1448,0.136445152
1449,0.136532476
1450,0.1366198
1451,0.136707124
1452,0.136794448
1453,0.136881772
1454,0.136969096
1455,0.13705642
1456,0.137143744
1457,0.137231068
1458,0.137318392
1459,0.137405716
1460,0.13749304
1461,0.137580364
1462,0.137667688
1463,0.137755012
1464,0.137842336
1465,0.13792966
1466,0.138016984
1467,0.138104308
1468,0.138191632
1469,0.138278956
1470,0.13836628
1471,0.138453604
1472,0.138540928
1473,0.138628252
1474,0.138715576
1475,0.1388029
1476,0.138890224
1477,0.138977548
1478,0.139064872
1479,0.139152196
1480,0.13923952
1481,0.139326844
1482,0.139414168
1483,0.139501492
1484,0.139588816
1485,0.13967614
1486,0.139763464
1487,0.139850788
1488,0.139938112
1489,0.140025436
1490,0.14011276
1491,0.140200084
1492,0.140287408
1493,0.140374732
1494,0.140462056
1495,0.14054938
1496,0.140636704
1497,0.140724028
1498,0.140811352
1499,0.140898676
1500,0.140986
1501,0.141073324
1502,0.141160648
1503,0.141247972
1504,0.141335296
1505,0.14142262
1506,0.141509944
1507,0.141597268
1508,0.141684592
1509,0.141771916
1510,0.14185924
1511,0.141946564
1512,0.142033888
1513,0.142121212
1514,0.142208536
1515,0.14229586
1516,0.142383184
1517,0.142470508
1518,0.142557832
1519,0.142645156
1520,0.14273248
1521,0.142819804
1522,0.142907128
1523,0.142994452
1524,0.143081776
1525,0.1431691
1526,0.143256424
1527,0.143343748
1528,0.143431072
1529,0.143518396
1530,0.14360572
1531,0.143693044
1532,0.143780368
1533,0.143867692
1534,0.143955016
1535,0.14404234
1536,0.144129664
1537,0.144216988
1538,0.144304312
1539,0.144391636
1540,0.14447896
1541,0.144566284
1542,0.144653608
1543,0.144740932
1544,0.144828256
1545,0.14491558
1546,0.145002904
1547,0.145090228
1548,0.145177552
1549,0.145264876
1550,0.1453522
1551,0.145439524
1552,0.145526848
1553,0.145614172
1554,0.145701496
1555,0.14578882
1556,0.145876144
1557,0.145963468
1558,0.146050792
1559,0.146138116
1560,0.14622544
1561,0.146312764
1562,0.146400088
1563,0.146487412
1564,0.146574736
1565,0.14666206
1566,0.146749384
1567,0.146836708
1568,0.146924032
1569,0.147011356
1570,0.14709868
1571,0.147186004
1572,0.147273328
1573,0.147360652
1574,0.147447976
1575,0.1475353
1576,0.147622624
1577,0.147709948
1578,0.147797272
1579,0.147884596
1580,0.14797192
1581,0.148059244
1582,0.148146568
1583,0.148233892
1584,0.148321216
1585,0.14840854
1586,0.148495864
1587,0.148583188
1588,0.148670512
1589,0.148757836
1590,0.14884516
1591,0.148932484
1592,0.149019808
1593,0.149107132
1594,0.149194456
1595,0.14928178
1596,0.149369104
1597,0.149456428
1598,0.149543752
1599,0.149631076
1600,0.1497184
1601,0.149805724
1602,0.149893048
1603,0.149980372
1604,0.150067696
1605,0.15015502
1606,0.150242344
1607,0.150329668
1608,0.150416992
1609,0.150504316
1610,0.15059164
1611,0.150678964
1612,0.150766288
1613,0.150853612
1614,0.150940936
1615,0.15102826
1616,0.151115584
1617,0.151202908
1618,0.151290232
1619,0.151377556
1620,0.15146488
1621,0.151552204
1622,0.151639528
1623,0.151726852
1624,0.151814176
1625,0.1519015
1626,0.151988824
1627,0.152076148
1628,0.152163472
1629,0.152250796
1630,0.15233812
1631,0.152425444
1632,0.152512768
1633,0.152600092
1634,0.152687416
1635,0.15277474
1636,0.152862064
1637,0.152949388
1638,0.153036712
1639,0.153124036
1640,0.15321136
1641,0.153298684
1642,0.153386008
1643,0.153473332
1644,0.153560656
1645,0.15364798
1646,0.153735304
1647,0.153822628
1648,0.153909952
1649,0.153997276
1650,0.1540846
1651,0.154171924
1652,0.154259248
1653,0.154346572
1654,0.154433896
1655,0.15452122
1656,0.154608544
1657,0.154695868
1658,0.154783192
1659,0.154870516
1660,0.15495784
1661,0.155045164
1662,0.155132488
1663,0.155219812
1664,0.155307136
1665,0.15539446
1666,0.155481784
